"U_year","agegp","L_age","U_age","U_yearBorn","sex","cause","countDeaths","cohortDeaths","pctOfDeaths"
1979,"75-79",75,79,1904,"2","Musculoskeletal/connective tissue",1818,249454,0.73
1979,"75-79",75,79,1904,"2","Neoplasm",44511,249454,17.84
1979,"75-79",75,79,1904,"2","Nervous system/sense organs",2509,249454,1.01
1979,"75-79",75,79,1904,"2","Respiratory system",33543,249454,13.45
1979,"75-79",75,79,1904,"2","Skin and subcutaneous tissue",293,249454,0.12
1979,"80-84",80,84,1899,"1","Blood/blood forming organs",420,167488,0.25
1979,"80-84",80,84,1899,"1","Circulatory system",85795,167488,51.22
1979,"80-84",80,84,1899,"1","Congenital anomalies",55,167488,0.03
1979,"80-84",80,84,1899,"1","Digestive system",3879,167488,2.32
1979,"80-84",80,84,1899,"1","Endocrine/nutritional/metabolic/immunity",1360,167488,0.81
1979,"80-84",80,84,1899,"1","Genitourinary system",3332,167488,1.99
1979,"80-84",80,84,1899,"1","Ill-defined/Other",464,167488,0.28
1979,"80-84",80,84,1899,"1","Infectious/parasitic",452,167488,0.27
1979,"80-84",80,84,1899,"1","Injury and poisoning",2428,167488,1.45
1979,"80-84",80,84,1899,"1","Mental disorders",706,167488,0.42
1979,"80-84",80,84,1899,"1","Musculoskeletal/connective tissue",485,167488,0.29
1979,"80-84",80,84,1899,"1","Neoplasm",28617,167488,17.09
1979,"80-84",80,84,1899,"1","Nervous system/sense organs",1334,167488,0.8
1979,"80-84",80,84,1899,"1","Respiratory system",38081,167488,22.74
1979,"80-84",80,84,1899,"1","Skin and subcutaneous tissue",80,167488,0.05
1979,"80-84",80,84,1899,"2","Blood/blood forming organs",1027,265348,0.39
1979,"80-84",80,84,1899,"2","Circulatory system",156843,265348,59.11
1979,"80-84",80,84,1899,"2","Congenital anomalies",111,265348,0.04
1979,"80-84",80,84,1899,"2","Digestive system",7731,265348,2.91
1979,"80-84",80,84,1899,"2","Endocrine/nutritional/metabolic/immunity",3415,265348,1.29
1979,"80-84",80,84,1899,"2","Genitourinary system",3777,265348,1.42
1979,"80-84",80,84,1899,"2","Ill-defined/Other",1166,265348,0.44
1979,"80-84",80,84,1899,"2","Infectious/parasitic",497,265348,0.19
1979,"80-84",80,84,1899,"2","Injury and poisoning",5461,265348,2.06
1979,"80-84",80,84,1899,"2","Mental disorders",1934,265348,0.73
1979,"80-84",80,84,1899,"2","Musculoskeletal/connective tissue",2104,265348,0.79
1979,"80-84",80,84,1899,"2","Neoplasm",34229,265348,12.9
1979,"80-84",80,84,1899,"2","Nervous system/sense organs",2256,265348,0.85
1979,"80-84",80,84,1899,"2","Respiratory system",44457,265348,16.75
1979,"80-84",80,84,1899,"2","Skin and subcutaneous tissue",340,265348,0.13
1979,"85+",85,89,1894,"1","Blood/blood forming organs",446,140729,0.32
1979,"85+",85,89,1894,"1","Circulatory system",72562,140729,51.56
1979,"85+",85,89,1894,"1","Congenital anomalies",40,140729,0.03
1979,"85+",85,89,1894,"1","Digestive system",3090,140729,2.2
1979,"85+",85,89,1894,"1","Endocrine/nutritional/metabolic/immunity",876,140729,0.62
1979,"85+",85,89,1894,"1","Genitourinary system",3703,140729,2.63
1979,"85+",85,89,1894,"1","Ill-defined/Other",1241,140729,0.88
1979,"85+",85,89,1894,"1","Infectious/parasitic",309,140729,0.22
1979,"85+",85,89,1894,"1","Injury and poisoning",2394,140729,1.7
1979,"85+",85,89,1894,"1","Mental disorders",774,140729,0.55
1979,"85+",85,89,1894,"1","Musculoskeletal/connective tissue",601,140729,0.43
1979,"85+",85,89,1894,"1","Neoplasm",15545,140729,11.05
1979,"85+",85,89,1894,"1","Nervous system/sense organs",870,140729,0.62
1979,"85+",85,89,1894,"1","Respiratory system",38187,140729,27.14
1979,"85+",85,89,1894,"1","Skin and subcutaneous tissue",91,140729,0.06
1979,"85+",85,89,1894,"2","Blood/blood forming organs",1409,355453,0.4
1979,"85+",85,89,1894,"2","Circulatory system",208275,355453,58.59
1979,"85+",85,89,1894,"2","Congenital anomalies",86,355453,0.02
1979,"85+",85,89,1894,"2","Digestive system",8894,355453,2.5
1979,"85+",85,89,1894,"2","Endocrine/nutritional/metabolic/immunity",2953,355453,0.83
1979,"85+",85,89,1894,"2","Genitourinary system",4730,355453,1.33
1979,"85+",85,89,1894,"2","Ill-defined/Other",5020,355453,1.41
1979,"85+",85,89,1894,"2","Infectious/parasitic",615,355453,0.17
1979,"85+",85,89,1894,"2","Injury and poisoning",7629,355453,2.15
1979,"85+",85,89,1894,"2","Mental disorders",3180,355453,0.89
1979,"85+",85,89,1894,"2","Musculoskeletal/connective tissue",3186,355453,0.9
1979,"85+",85,89,1894,"2","Neoplasm",28211,355453,7.94
1979,"85+",85,89,1894,"2","Nervous system/sense organs",2291,355453,0.64
1979,"85+",85,89,1894,"2","Respiratory system",78470,355453,22.08
1979,"85+",85,89,1894,"2","Skin and subcutaneous tissue",504,355453,0.14
1984,"00-04",0,4,1984,"1","Blood/blood forming organs",45,21795,0.21
1984,"00-04",0,4,1984,"1","Circulatory system",97,21795,0.45
1984,"00-04",0,4,1984,"1","Congenital anomalies",628,21795,2.88
1984,"00-04",0,4,1984,"1","Death at <1 year",18640,21795,85.52
1984,"00-04",0,4,1984,"1","Digestive system",78,21795,0.36
1984,"00-04",0,4,1984,"1","Endocrine/nutritional/metabolic/immunity",108,21795,0.5
1984,"00-04",0,4,1984,"1","Genitourinary system",24,21795,0.11
1984,"00-04",0,4,1984,"1","Ill-defined/Other",100,21795,0.46
1984,"00-04",0,4,1984,"1","Infectious/parasitic",173,21795,0.79
1984,"00-04",0,4,1984,"1","Injury and poisoning",841,21795,3.86
1984,"00-04",0,4,1984,"1","Mental disorders",13,21795,0.06
1984,"00-04",0,4,1984,"1","Musculoskeletal/connective tissue",2,21795,0.01
1984,"00-04",0,4,1984,"1","Neoplasm",369,21795,1.69
1984,"00-04",0,4,1984,"1","Nervous system/sense organs",304,21795,1.39
1984,"00-04",0,4,1984,"1","Originating from perinatal period",17,21795,0.08
1984,"00-04",0,4,1984,"1","Respiratory system",354,21795,1.62
1984,"00-04",0,4,1984,"1","Skin and subcutaneous tissue",2,21795,0.01
1984,"00-04",0,4,1984,"2","Blood/blood forming organs",36,16169,0.22
1984,"00-04",0,4,1984,"2","Circulatory system",93,16169,0.58
1984,"00-04",0,4,1984,"2","Congenital anomalies",546,16169,3.38
1984,"00-04",0,4,1984,"2","Death at <1 year",13715,16169,84.82
1984,"00-04",0,4,1984,"2","Digestive system",67,16169,0.41
1984,"00-04",0,4,1984,"2","Endocrine/nutritional/metabolic/immunity",88,16169,0.54
1984,"00-04",0,4,1984,"2","Genitourinary system",19,16169,0.12
1984,"00-04",0,4,1984,"2","Ill-defined/Other",73,16169,0.45
1984,"00-04",0,4,1984,"2","Infectious/parasitic",139,16169,0.86
1984,"00-04",0,4,1984,"2","Injury and poisoning",543,16169,3.36
1984,"00-04",0,4,1984,"2","Mental disorders",10,16169,0.06
1984,"00-04",0,4,1984,"2","Musculoskeletal/connective tissue",3,16169,0.02
1984,"00-04",0,4,1984,"2","Neoplasm",292,16169,1.81
1984,"00-04",0,4,1984,"2","Nervous system/sense organs",245,16169,1.52
1984,"00-04",0,4,1984,"2","Originating from perinatal period",19,16169,0.12
1984,"00-04",0,4,1984,"2","Respiratory system",278,16169,1.72
1984,"00-04",0,4,1984,"2","Skin and subcutaneous tissue",3,16169,0.02
1984,"05-09",5,9,1979,"1","Blood/blood forming organs",19,1905,1
1984,"05-09",5,9,1979,"1","Circulatory system",61,1905,3.2
1984,"05-09",5,9,1979,"1","Congenital anomalies",168,1905,8.82
1984,"05-09",5,9,1979,"1","Digestive system",34,1905,1.78
1984,"05-09",5,9,1979,"1","Endocrine/nutritional/metabolic/immunity",67,1905,3.52
1984,"05-09",5,9,1979,"1","Genitourinary system",14,1905,0.73
1984,"05-09",5,9,1979,"1","Ill-defined/Other",5,1905,0.26
1984,"05-09",5,9,1979,"1","Infectious/parasitic",54,1905,2.83
1984,"05-09",5,9,1979,"1","Injury and poisoning",817,1905,42.89
1984,"05-09",5,9,1979,"1","Mental disorders",6,1905,0.31
1984,"05-09",5,9,1979,"1","Musculoskeletal/connective tissue",2,1905,0.1
1984,"05-09",5,9,1979,"1","Neoplasm",399,1905,20.94
1984,"05-09",5,9,1979,"1","Nervous system/sense organs",146,1905,7.66
1984,"05-09",5,9,1979,"1","Originating from perinatal period",2,1905,0.1
1984,"05-09",5,9,1979,"1","Respiratory system",110,1905,5.77
1984,"05-09",5,9,1979,"1","Skin and subcutaneous tissue",1,1905,0.05
1984,"05-09",5,9,1979,"2","Blood/blood forming organs",17,1344,1.26
1984,"05-09",5,9,1979,"2","Circulatory system",49,1344,3.65
1984,"05-09",5,9,1979,"2","Congenital anomalies",161,1344,11.98
1984,"05-09",5,9,1979,"2","Digestive system",30,1344,2.23
1984,"05-09",5,9,1979,"2","Endocrine/nutritional/metabolic/immunity",86,1344,6.4
1984,"05-09",5,9,1979,"2","Genitourinary system",11,1344,0.82
1984,"05-09",5,9,1979,"2","Ill-defined/Other",3,1344,0.22
1984,"05-09",5,9,1979,"2","Infectious/parasitic",39,1344,2.9
1984,"05-09",5,9,1979,"2","Injury and poisoning",401,1344,29.84
1984,"05-09",5,9,1979,"2","Mental disorders",4,1344,0.3
1984,"05-09",5,9,1979,"2","Musculoskeletal/connective tissue",5,1344,0.37
1984,"05-09",5,9,1979,"2","Neoplasm",306,1344,22.77
1984,"05-09",5,9,1979,"2","Nervous system/sense organs",128,1344,9.52
1984,"05-09",5,9,1979,"2","Originating from perinatal period",6,1344,0.45
1984,"05-09",5,9,1979,"2","Respiratory system",97,1344,7.22
1984,"05-09",5,9,1979,"2","Skin and subcutaneous tissue",1,1344,0.07
1984,"10-14",10,14,1974,"1","Blood/blood forming organs",23,2637,0.87
1984,"10-14",10,14,1974,"1","Circulatory system",123,2637,4.66
1984,"10-14",10,14,1974,"1","Congenital anomalies",160,2637,6.07
1984,"10-14",10,14,1974,"1","Digestive system",33,2637,1.25
1984,"10-14",10,14,1974,"1","Endocrine/nutritional/metabolic/immunity",123,2637,4.66
1984,"10-14",10,14,1974,"1","Genitourinary system",10,2637,0.38
1984,"10-14",10,14,1974,"1","Ill-defined/Other",3,2637,0.11
1984,"10-14",10,14,1974,"1","Infectious/parasitic",47,2637,1.78
1984,"10-14",10,14,1974,"1","Injury and poisoning",1235,2637,46.83
1984,"10-14",10,14,1974,"1","Mental disorders",12,2637,0.46
1984,"10-14",10,14,1974,"1","Musculoskeletal/connective tissue",10,2637,0.38
1984,"10-14",10,14,1974,"1","Neoplasm",492,2637,18.66
1984,"10-14",10,14,1974,"1","Nervous system/sense organs",198,2637,7.51
1984,"10-14",10,14,1974,"1","Originating from perinatal period",5,2637,0.19
1984,"10-14",10,14,1974,"1","Respiratory system",163,2637,6.18
1984,"10-14",10,14,1974,"2","Blood/blood forming organs",25,1663,1.5
1984,"10-14",10,14,1974,"2","Circulatory system",108,1663,6.49
1984,"10-14",10,14,1974,"2","Congenital anomalies",154,1663,9.26
1984,"10-14",10,14,1974,"2","Digestive system",35,1663,2.1
1984,"10-14",10,14,1974,"2","Endocrine/nutritional/metabolic/immunity",121,1663,7.28
1984,"10-14",10,14,1974,"2","Genitourinary system",19,1663,1.14
1984,"10-14",10,14,1974,"2","Ill-defined/Other",6,1663,0.36
1984,"10-14",10,14,1974,"2","Infectious/parasitic",43,1663,2.59
1984,"10-14",10,14,1974,"2","Injury and poisoning",522,1663,31.39
1984,"10-14",10,14,1974,"2","Mental disorders",12,1663,0.72
1984,"10-14",10,14,1974,"2","Musculoskeletal/connective tissue",17,1663,1.02
1984,"10-14",10,14,1974,"2","Neoplasm",346,1663,20.81
1984,"10-14",10,14,1974,"2","Nervous system/sense organs",140,1663,8.42
1984,"10-14",10,14,1974,"2","Originating from perinatal period",2,1663,0.12
1984,"10-14",10,14,1974,"2","Respiratory system",112,1663,6.73
1984,"10-14",10,14,1974,"2","Skin and subcutaneous tissue",1,1663,0.06
1984,"15-19",15,19,1969,"1","Blood/blood forming organs",31,7841,0.4
1984,"15-19",15,19,1969,"1","Circulatory system",302,7841,3.85
1984,"15-19",15,19,1969,"1","Congenital anomalies",232,7841,2.96
1984,"15-19",15,19,1969,"1","Digestive system",71,7841,0.91
1984,"15-19",15,19,1969,"1","Endocrine/nutritional/metabolic/immunity",111,7841,1.42
1984,"15-19",15,19,1969,"1","Genitourinary system",34,7841,0.43
1984,"15-19",15,19,1969,"1","Ill-defined/Other",11,7841,0.14
1984,"15-19",15,19,1969,"1","Infectious/parasitic",97,7841,1.24
1984,"15-19",15,19,1969,"1","Injury and poisoning",5372,7841,68.51
1984,"15-19",15,19,1969,"1","Mental disorders",77,7841,0.98
1984,"15-19",15,19,1969,"1","Musculoskeletal/connective tissue",16,7841,0.2
1984,"15-19",15,19,1969,"1","Neoplasm",759,7841,9.68
1984,"15-19",15,19,1969,"1","Nervous system/sense organs",446,7841,5.69
1984,"15-19",15,19,1969,"1","Originating from perinatal period",3,7841,0.04
1984,"15-19",15,19,1969,"1","Respiratory system",277,7841,3.53
1984,"15-19",15,19,1969,"1","Skin and subcutaneous tissue",2,7841,0.03
1984,"15-19",15,19,1969,"2","Blood/blood forming organs",30,2986,1
1984,"15-19",15,19,1969,"2","Circulatory system",176,2986,5.89
1984,"15-19",15,19,1969,"2","Congenital anomalies",185,2986,6.2
1984,"15-19",15,19,1969,"2","Digestive system",49,2986,1.64
1984,"15-19",15,19,1969,"2","Endocrine/nutritional/metabolic/immunity",116,2986,3.88
1984,"15-19",15,19,1969,"2","Genitourinary system",26,2986,0.87
1984,"15-19",15,19,1969,"2","Ill-defined/Other",12,2986,0.4
1984,"15-19",15,19,1969,"2","Infectious/parasitic",85,2986,2.85
1984,"15-19",15,19,1969,"2","Injury and poisoning",1381,2986,46.25
1984,"15-19",15,19,1969,"2","Mental disorders",29,2986,0.97
1984,"15-19",15,19,1969,"2","Musculoskeletal/connective tissue",22,2986,0.74
1984,"15-19",15,19,1969,"2","Neoplasm",472,2986,15.81
1984,"15-19",15,19,1969,"2","Nervous system/sense organs",185,2986,6.2
1984,"15-19",15,19,1969,"2","Originating from perinatal period",4,2986,0.13
1984,"15-19",15,19,1969,"2","Pregnancy/childbirth/puerperium",23,2986,0.77
1984,"15-19",15,19,1969,"2","Respiratory system",189,2986,6.33
1984,"15-19",15,19,1969,"2","Skin and subcutaneous tissue",2,2986,0.07
1984,"20-24",20,24,1964,"1","Blood/blood forming organs",38,8345,0.46
1984,"20-24",20,24,1964,"1","Circulatory system",421,8345,5.04
1984,"20-24",20,24,1964,"1","Congenital anomalies",176,8345,2.11
1984,"20-24",20,24,1964,"1","Digestive system",82,8345,0.98
1984,"20-24",20,24,1964,"1","Endocrine/nutritional/metabolic/immunity",127,8345,1.52
1984,"20-24",20,24,1964,"1","Genitourinary system",20,8345,0.24
1984,"20-24",20,24,1964,"1","Ill-defined/Other",42,8345,0.5
1984,"20-24",20,24,1964,"1","Infectious/parasitic",63,8345,0.75
1984,"20-24",20,24,1964,"1","Injury and poisoning",5672,8345,67.97
1984,"20-24",20,24,1964,"1","Mental disorders",154,8345,1.85
1984,"20-24",20,24,1964,"1","Musculoskeletal/connective tissue",16,8345,0.19
1984,"20-24",20,24,1964,"1","Neoplasm",836,8345,10.02
1984,"20-24",20,24,1964,"1","Nervous system/sense organs",391,8345,4.69
1984,"20-24",20,24,1964,"1","Originating from perinatal period",5,8345,0.06
1984,"20-24",20,24,1964,"1","Respiratory system",301,8345,3.61
1984,"20-24",20,24,1964,"1","Skin and subcutaneous tissue",1,8345,0.01
1984,"20-24",20,24,1964,"2","Blood/blood forming organs",31,3162,0.98
1984,"20-24",20,24,1964,"2","Circulatory system",256,3162,8.1
1984,"20-24",20,24,1964,"2","Congenital anomalies",126,3162,3.98
1984,"20-24",20,24,1964,"2","Digestive system",79,3162,2.5
1984,"20-24",20,24,1964,"2","Endocrine/nutritional/metabolic/immunity",89,3162,2.81
1984,"20-24",20,24,1964,"2","Genitourinary system",46,3162,1.45
1984,"20-24",20,24,1964,"2","Ill-defined/Other",12,3162,0.38
1984,"20-24",20,24,1964,"2","Infectious/parasitic",50,3162,1.58
1984,"20-24",20,24,1964,"2","Injury and poisoning",1387,3162,43.86
1984,"20-24",20,24,1964,"2","Mental disorders",55,3162,1.74
1984,"20-24",20,24,1964,"2","Musculoskeletal/connective tissue",26,3162,0.82
1984,"20-24",20,24,1964,"2","Neoplasm",552,3162,17.46
1984,"20-24",20,24,1964,"2","Nervous system/sense organs",193,3162,6.1
1984,"20-24",20,24,1964,"2","Originating from perinatal period",3,3162,0.09
1984,"20-24",20,24,1964,"2","Pregnancy/childbirth/puerperium",52,3162,1.64
1984,"20-24",20,24,1964,"2","Respiratory system",203,3162,6.42
1984,"20-24",20,24,1964,"2","Skin and subcutaneous tissue",2,3162,0.06
1984,"25-29",25,29,1959,"1","Blood/blood forming organs",26,7120,0.37
1984,"25-29",25,29,1959,"1","Circulatory system",657,7120,9.23
1984,"25-29",25,29,1959,"1","Congenital anomalies",142,7120,1.99
1984,"25-29",25,29,1959,"1","Digestive system",145,7120,2.04
1984,"25-29",25,29,1959,"1","Endocrine/nutritional/metabolic/immunity",115,7120,1.62
1984,"25-29",25,29,1959,"1","Genitourinary system",50,7120,0.7
1984,"25-29",25,29,1959,"1","Ill-defined/Other",38,7120,0.53
1984,"25-29",25,29,1959,"1","Infectious/parasitic",72,7120,1.01
1984,"25-29",25,29,1959,"1","Injury and poisoning",4096,7120,57.53
1984,"25-29",25,29,1959,"1","Mental disorders",164,7120,2.3
1984,"25-29",25,29,1959,"1","Musculoskeletal/connective tissue",19,7120,0.27
1984,"25-29",25,29,1959,"1","Neoplasm",994,7120,13.96
1984,"25-29",25,29,1959,"1","Nervous system/sense organs",307,7120,4.31
1984,"25-29",25,29,1959,"1","Respiratory system",293,7120,4.12
1984,"25-29",25,29,1959,"1","Skin and subcutaneous tissue",2,7120,0.03
1984,"25-29",25,29,1959,"2","Blood/blood forming organs",27,3504,0.77
1984,"25-29",25,29,1959,"2","Circulatory system",385,3504,10.99
1984,"25-29",25,29,1959,"2","Congenital anomalies",83,3504,2.37
1984,"25-29",25,29,1959,"2","Digestive system",95,3504,2.71
1984,"25-29",25,29,1959,"2","Endocrine/nutritional/metabolic/immunity",72,3504,2.05
1984,"25-29",25,29,1959,"2","Genitourinary system",43,3504,1.23
1984,"25-29",25,29,1959,"2","Ill-defined/Other",13,3504,0.37
1984,"25-29",25,29,1959,"2","Infectious/parasitic",66,3504,1.88
1984,"25-29",25,29,1959,"2","Injury and poisoning",1096,3504,31.28
1984,"25-29",25,29,1959,"2","Mental disorders",62,3504,1.77
1984,"25-29",25,29,1959,"2","Musculoskeletal/connective tissue",35,3504,1
1984,"25-29",25,29,1959,"2","Neoplasm",1032,3504,29.45
1984,"25-29",25,29,1959,"2","Nervous system/sense organs",227,3504,6.48
1984,"25-29",25,29,1959,"2","Pregnancy/childbirth/puerperium",61,3504,1.74
1984,"25-29",25,29,1959,"2","Respiratory system",206,3504,5.88
1984,"25-29",25,29,1959,"2","Skin and subcutaneous tissue",1,3504,0.03
1984,"30-34",30,34,1954,"1","Blood/blood forming organs",28,8240,0.34
1984,"30-34",30,34,1954,"1","Circulatory system",1359,8240,16.49
1984,"30-34",30,34,1954,"1","Congenital anomalies",144,8240,1.75
1984,"30-34",30,34,1954,"1","Digestive system",266,8240,3.23
1984,"30-34",30,34,1954,"1","Endocrine/nutritional/metabolic/immunity",119,8240,1.44
1984,"30-34",30,34,1954,"1","Genitourinary system",49,8240,0.59
1984,"30-34",30,34,1954,"1","Ill-defined/Other",31,8240,0.38
1984,"30-34",30,34,1954,"1","Infectious/parasitic",91,8240,1.1
1984,"30-34",30,34,1954,"1","Injury and poisoning",3795,8240,46.06
1984,"30-34",30,34,1954,"1","Mental disorders",186,8240,2.26
1984,"30-34",30,34,1954,"1","Musculoskeletal/connective tissue",13,8240,0.16
1984,"30-34",30,34,1954,"1","Neoplasm",1473,8240,17.88
1984,"30-34",30,34,1954,"1","Nervous system/sense organs",356,8240,4.32
1984,"30-34",30,34,1954,"1","Respiratory system",329,8240,3.99
1984,"30-34",30,34,1954,"1","Skin and subcutaneous tissue",1,8240,0.01
1984,"30-34",30,34,1954,"2","Blood/blood forming organs",22,5012,0.44
1984,"30-34",30,34,1954,"2","Circulatory system",652,5012,13.01
1984,"30-34",30,34,1954,"2","Congenital anomalies",83,5012,1.66
1984,"30-34",30,34,1954,"2","Digestive system",193,5012,3.85
1984,"30-34",30,34,1954,"2","Endocrine/nutritional/metabolic/immunity",86,5012,1.72
1984,"30-34",30,34,1954,"2","Genitourinary system",72,5012,1.44
1984,"30-34",30,34,1954,"2","Ill-defined/Other",16,5012,0.32
1984,"30-34",30,34,1954,"2","Infectious/parasitic",69,5012,1.38
1984,"30-34",30,34,1954,"2","Injury and poisoning",1156,5012,23.06
1984,"30-34",30,34,1954,"2","Mental disorders",53,5012,1.06
1984,"30-34",30,34,1954,"2","Musculoskeletal/connective tissue",59,5012,1.18
1984,"30-34",30,34,1954,"2","Neoplasm",2012,5012,40.14
1984,"30-34",30,34,1954,"2","Nervous system/sense organs",271,5012,5.41
1984,"30-34",30,34,1954,"2","Originating from perinatal period",1,5012,0.02
1984,"30-34",30,34,1954,"2","Pregnancy/childbirth/puerperium",60,5012,1.2
1984,"30-34",30,34,1954,"2","Respiratory system",203,5012,4.05
1984,"30-34",30,34,1954,"2","Skin and subcutaneous tissue",4,5012,0.08
1984,"35-39",35,39,1949,"1","Blood/blood forming organs",35,11488,0.3
1984,"35-39",35,39,1949,"1","Circulatory system",3246,11488,28.26
1984,"35-39",35,39,1949,"1","Congenital anomalies",106,11488,0.92
